order_id,date,customer_id,product_name,category,price,quantity,discount_applied,payment_method,shipping_cost
1860,2023-02-17,C325,Smart Watch,Electronics,280.55,2,0.05,PayPal,0.00
2544,2023-02-18,C568,Sweater,Apparel,37.88,1,,Debit Card,3.04
2843,2023-02-18,C936,Smartphone Case,Electronics,112.94,2,0.05,Credit Card,5.00
1255,2023-02-18,C699,Gaming Monitor,Electronics,185.27,5,0.1,PayPal,0.00
2317,2023-02-19,C346,Bookshelf,Home,295.55,4,0.0,Gift Card,0.00
2394,2023-02-19,C171,Hat,Apparel,18.70,4,0.0,Debit Card,9.58
3363,2023-02-19,C962,Cotton T-Shirt,Apparel,102.47,1,0.05,PayPal,10.00
1043,2023-02-19,C427,Tea Bags,Groceries,11.45,1,0.0,Debit Card,3.19
1256,2023-02-19,C388,Water Bottle,Fitness,82.47,1,0.05,Debit Card,11.96
3429,2023-02-19,C719,Smart Watch,Electronics,463.61,2,0.0,Credit Card,0.00
2559,2023-02-19,C847,Resistance Bands,Fitness,103.60,2,,Debit Card,0.00
1267,2023-02-20,C656,Gym Bag,Fitness,99.70,2,0.0,PayPal,0.00
2529,2023-02-20,C703,Office Chair,Home,150.24,4,0.15,Debit Card,10.00
2978,2023-02-20,C494,Wireless Mouse,Electronics,259.27,3,0.0,Gift Card,0.00
2409,2023-02-20,C567,Pasta,Groceries,6.25,1,0.15,Debit Card,3.17
1965,2023-02-20,C852,Dumbbell Set,Fitness,24.28,4,,Credit Card,11.05
2223,2023-02-20,C579,Laptop Stand,Electronics,173.18,3,0.1,Credit Card,0.00
2422,2023-02-20,C433,Bookshelf,Home,171.31,4,0.1,Debit Card,0.00
1286,2023-02-20,C105,Desk Lamp,Home,179.73,1,0.0,Debit Card,0.00
1370,2023-02-21,C582,Bluetooth Speaker,Electronics,372.61,2,0.05,PayPal,0.00
2896,2023-02-21,C891,Blender,Home,211.66,5,0.0,Debit Card,10.00
2226,2023-02-21,C852,Gaming Monitor,Electronics,487.37,1,0.1,Credit Card,0.00
1069,2023-02-21,C507,Cereal,Groceries,22.84,4,0.1,PayPal,7.51
2186,2023-02-21,C527,Dark Chocolate,Groceries,6.27,5,0.05,Credit Card,8.26
1899,2023-02-21,C859,Hat,Apparel,123.05,2,,Gift Card,0.00
2188,2023-02-21,C227,Smart Watch,Electronics,381.39,5,0.0,Debit Card,0.00
3124,2023-02-22,C723,Office Chair,Home,248.70,3,0.0,Gift Card,5.00
2747,2023-02-22,C434,Olive Oil,Groceries,19.10,4,0.1,Debit Card,11.41
1919,2023-02-22,C569,Oats,Groceries,26.34,1,0.05,PayPal,9.25
1007,2023-02-22,C651,External Hard Drive,Electronics,351.12,2,0.1,Debit Card,0.00
1040,2023-02-22,C440,Cotton T-Shirt,Apparel,39.65,2,0.0,Gift Card,13.97
2949,2023-02-22,C990,Olive Oil,Groceries,9.47,5,0.0,Gift Card,4.47
1453,2023-02-22,C218,USB-C Cable,Electronics,205.38,3,0.15,Debit Card,0.00
1779,2023-02-22,C340,Running Shoes,Apparel,11.33,3,0.0,Credit Card,4.16
2813,2023-02-22,C472,Sneakers,Apparel,57.59,1,0.1,PayPal,12.22
1395,2023-02-23,C489,Mechanical Keyboard,Electronics,457.00,5,0.15,Debit Card,5.00
2579,2023-02-23,C326,Blender,Home,120.70,1,0.15,Gift Card,0.00
3060,2023-02-23,C639,Mechanical Keyboard,Electronics,261.71,2,0.05,Credit Card,0.00
2063,2023-02-23,C997,Jeans,Apparel,26.91,3,0.1,Gift Card,11.91
1399,2023-02-24,C181,Desk Lamp,Home,84.74,5,0.05,Debit Card,0.00
1799,2023-02-24,C406,Olive Oil,Groceries,29.76,5,0.0,Gift Card,10.00
3354,2023-02-24,C755,Desk Lamp,Home,47.19,3,0.05,Gift Card,0.00
2284,2023-02-24,C184,Winter Jacket,Apparel,71.96,1,0.0,PayPal,3.32
2722,2023-02-24,C773,Office Chair,Home,126.86,5,0.1,Credit Card,0.00
1610,2023-02-24,C660,Honey,Groceries,5.50,3,0.2,Gift Card,4.07
1167,2023-02-24,C550,Winter Jacket,Apparel,127.19,5,,Credit Card,0.00
3402,2023-02-25,C270,Foam Roller,Fitness,75.95,3,0.0,PayPal,0.00
1472,2023-02-25,C707,Webcam,Electronics,40.87,5,0.0,Gift Card,10.00
2503,2023-02-25,C955,Wall Art,Home,209.54,5,0.0,Credit Card,0.00
2587,2023-02-25,C879,Webcam,Electronics,85.43,1,0.0,Gift Card,3.09
2486,2023-02-25,C577,Dark Chocolate,Groceries,12.56,5,0.1,Gift Card,12.02
1271,2023-02-25,C910,Sneakers,Apparel,138.51,1,,PayPal,0.00
2369,2023-02-25,C844,Water Bottle,Fitness,78.04,4,0.0,Gift Card,0.00
1505,2023-02-25,C644,Wall Art,Home,271.34,4,0.1,Credit Card,0.00
1765,2023-02-25,C256,Coffee Maker,Home,88.33,4,0.0,Gift Card,0.00
3475,2023-02-26,C869,Water Bottle,Fitness,76.89,2,0.0,Credit Card,0.00
2463,2023-02-26,C470,Yoga Mat,Fitness,17.80,1,0.05,PayPal,4.53
3003,2023-02-26,C231,Rug,Home,221.21,2,0.05,PayPal,0.00
3015,2023-02-26,C910,Tea Bags,Groceries,22.19,2,0.0,Credit Card,4.84
2659,2023-02-26,C553,Coffee Maker,Home,29.34,3,0.0,Credit Card,13.75
1134,2023-02-26,C516,Laptop Stand,Electronics,482.67,2,0.0,Credit Card,0.00
1432,2023-02-27,C199,Protein Powder,Fitness,68.53,4,,Credit Card,0.00
1001,2023-02-27,C893,Rug,Home,263.75,1,0.05,PayPal,10.00
1184,2023-02-27,C898,Pasta,Groceries,20.48,2,0.0,Credit Card,13.38
1157,2023-02-27,C190,Treadmill,Fitness,94.86,3,0.05,PayPal,0.00
1752,2023-02-28,C204,Mug,Home,63.87,1,0.2,Gift Card,11.13
1762,2023-02-28,C350,Shorts,Apparel,44.86,3,0.2,Debit Card,0.00
2001,2023-02-28,C791,Coffee Maker,Home,100.75,3,0.15,Gift Card,0.00
2118,2023-02-28,C494,Bookshelf,Home,103.85,5,0.0,Debit Card,10.00
2344,2023-02-28,C254,Cereal,Groceries,25.70,3,0.0,Gift Card,8.70
1931,2023-02-28,C685,Pasta,Groceries,18.00,4,0.05,Credit Card,12.62
2479,2023-02-28,C419,Gaming Monitor,Electronics,123.59,1,0.05,Debit Card,0.00
1151,2023-02-28,C251,Coffee Maker,Home,235.69,5,0.2,PayPal,5.00
3185,2023-02-28,C313,Yoga Mat,Fitness,21.58,1,0.0,PayPal,11.93
2591,2023-02-28,C913,Sweater,Apparel,46.43,2,0.1,Credit Card,5.36
2738,2023-02-28,C758,Mug,Home,228.54,1,,Debit Card,0.00
2711,2023-02-28,C335,Blender,Home,35.73,2,0.15,Credit Card,12.59
2531,2023-02-28,C104,Cotton T-Shirt,Apparel,41.05,4,0.0,Credit Card,10.00
2656,2023-02-28,C498,Wireless Mouse,Electronics,67.22,4,0.0,Debit Card,5.00
1513,2023-03-01,C219,Laptop Stand,Electronics,291.52,4,0.0,Credit Card,0.00
2079,2023-03-01,C742,Mechanical Keyboard,Electronics,297.31,2,0.0,Debit Card,0.00
2387,2023-03-01,C973,Smart Watch,Electronics,110.08,3,,Gift Card,0.00
2393,2023-03-01,C635,Bluetooth Speaker,Electronics,55.01,3,0.0,Gift Card,0.00
1398,2023-03-01,C656,Foam Roller,Fitness,177.71,2,0.05,Gift Card,0.00
1499,2023-03-01,C515,Laptop Stand,Electronics,317.14,1,0.0,PayPal,0.00
3192,2023-03-02,C350,Almonds,Groceries,28.10,5,0.0,PayPal,0.00
3427,2023-03-02,C738,Table Lamp,Home,27.25,4,0.1,Gift Card,10.00
1946,2023-03-02,C205,Mug,Home,103.80,2,0.0,Gift Card,0.00
2120,2023-03-02,C671,Treadmill,Fitness,43.82,3,0.1,PayPal,5.00
1784,2023-03-03,C776,Laptop Stand,Electronics,18.15,3,0.2,PayPal,11.14
1219,2023-03-03,C804,Office Chair,Home,138.36,2,0.05,Gift Card,0.00
1884,2023-03-03,C585,Almonds,Groceries,4.61,3,0.1,Debit Card,6.54
1887,2023-03-03,C778,Rug,Home,253.67,2,,PayPal,0.00
2681,2023-03-03,C917,Smartphone Case,Electronics,348.98,2,0.05,PayPal,0.00
1338,2023-03-03,C341,Bookshelf,Home,19.29,3,0.0,Debit Card,3.11
1620,2023-03-04,C992,Resistance Bands,Fitness,45.17,5,0.05,Gift Card,0.00
3203,2023-03-04,C675,Mechanical Keyboard,Electronics,234.56,1,,Debit Card,0.00
3358,2023-03-04,C485,Cereal,Groceries,20.91,1,0.05,Credit Card,4.24
3230,2023-03-04,C548,Sweater,Apparel,84.22,1,,Debit Card,9.70
2432,2023-03-04,C665,Water Bottle,Fitness,51.15,4,,Debit Card,0.00
2104,2023-03-04,C626,Office Chair,Home,277.55,4,0.0,Credit Card,0.00
2569,2023-03-04,C584,Gym Bag,Fitness,22.41,4,0.05,Gift Card,5.41
3007,2023-03-04,C384,Throw Pillow,Home,123.73,1,0.05,Credit Card,5.00
2359,2023-03-05,C109,Bookshelf,Home,263.00,5,,Gift Card,0.00
2952,2023-03-05,C888,Running Shoes,Apparel,144.55,1,,Credit Card,0.00
1051,2023-03-05,C734,Sweater,Apparel,47.43,4,,Gift Card,0.00
3101,2023-03-05,C456,Mechanical Keyboard,Electronics,353.74,5,,Debit Card,0.00
3272,2023-03-05,C864,Shorts,Apparel,121.26,1,,PayPal,0.00
1535,2023-03-05,C178,Mechanical Keyboard,Electronics,462.47,4,0.05,Debit Card,5.00
2016,2023-03-05,C815,Jeans,Apparel,148.44,5,0.0,Gift Card,0.00
1916,2023-03-06,C155,Webcam,Electronics,177.59,3,0.0,Gift Card,0.00
3254,2023-03-06,C493,Water Bottle,Fitness,111.00,2,0.1,Debit Card,0.00
2444,2023-03-06,C109,Jeans,Apparel,54.73,2,0.1,Debit Card,0.00
3290,2023-03-06,C313,Blender,Home,69.93,2,0.0,Debit Card,0.00
1196,2023-03-06,C523,Mechanical Keyboard,Electronics,77.31,2,0.2,Gift Card,0.00
2182,2023-03-06,C984,Mechanical Keyboard,Electronics,234.31,2,0.15,Debit Card,0.00
1749,2023-03-06,C741,Bluetooth Speaker,Electronics,467.82,4,0.0,Debit Card,0.00
2476,2023-03-06,C375,Socks (3-Pack),Apparel,76.99,2,0.05,Debit Card,5.00
1909,2023-03-06,C674,Gaming Monitor,Electronics,152.42,2,0.15,Debit Card,0.00
3159,2023-03-06,C480,Pasta,Groceries,25.69,1,,Gift Card,11.58
2513,2023-03-06,C139,Almonds,Groceries,29.68,5,,Debit Card,5.00
3263,2023-03-07,C954,Coffee Maker,Home,150.17,5,0.0,PayPal,0.00
3428,2023-03-07,C777,Socks (3-Pack),Apparel,147.41,5,0.0,PayPal,5.00
2872,2023-03-07,C926,Gaming Monitor,Electronics,164.34,4,,Credit Card,5.00
1704,2023-03-07,C439,Foam Roller,Fitness,192.98,5,0.0,Credit Card,0.00
1546,2023-03-07,C494,Smartphone Case,Electronics,370.73,4,0.0,Gift Card,0.00
1197,2023-03-07,C983,Office Chair,Home,153.96,2,0.0,Gift Card,0.00
1443,2023-03-07,C821,Shorts,Apparel,77.41,1,0.1,PayPal,8.58
3242,2023-03-08,C260,Bluetooth Speaker,Electronics,354.38,1,0.15,Debit Card,0.00
2686,2023-03-08,C644,Hat,Apparel,30.99,5,0.0,Gift Card,5.00
2459,2023-03-08,C763,Treadmill,Fitness,56.67,4,0.15,Gift Card,0.00
3268,2023-03-08,C250,Running Shoes,Apparel,116.62,4,0.05,Gift Card,0.00
1422,2023-03-08,C275,Smartphone Case,Electronics,447.20,5,0.0,Gift Card,10.00
2863,2023-03-08,C546,Mechanical Keyboard,Electronics,79.05,4,0.05,Gift Card,0.00
3350,2023-03-08,C929,Coffee Maker,Home,233.52,5,0.0,Debit Card,0.00
2561,2023-03-08,C731,Dumbbell Set,Fitness,144.31,3,0.0,Credit Card,0.00
2099,2023-03-09,C691,Honey,Groceries,23.82,4,0.05,PayPal,6.99
1376,2023-03-09,C800,Socks (3-Pack),Apparel,43.07,5,0.0,PayPal,5.00
2333,2023-03-09,C496,Winter Jacket,Apparel,105.60,5,0.2,Gift Card,0.00
2904,2023-03-09,C876,Protein Powder,Fitness,73.49,1,0.05,Credit Card,3.87
2326,2023-03-09,C842,Shorts,Apparel,11.99,2,0.2,Debit Card,7.20
1359,2023-03-09,C509,Blender,Home,224.27,3,0.0,Credit Card,0.00
2466,2023-03-09,C462,Protein Powder,Fitness,14.36,5,0.0,Gift Card,5.44
1247,2023-03-09,C870,Rug,Home,299.04,1,0.0,Debit Card,10.00
3404,2023-03-10,C955,Socks (3-Pack),Apparel,110.56,5,0.0,Credit Card,10.00
1396,2023-03-10,C283,Yoga Mat,Fitness,89.72,3,0.2,PayPal,0.00
1622,2023-03-10,C932,Tea Bags,Groceries,21.65,4,0.0,Debit Card,3.17
3063,2023-03-10,C434,Jump Rope,Fitness,56.41,5,0.05,Credit Card,10.00
2397,2023-03-11,C430,Dress Shirt,Apparel,12.70,3,0.05,Gift Card,9.60
1716,2023-03-11,C753,Rice,Groceries,20.54,2,0.0,Debit Card,7.75
3076,2023-03-11,C558,Smartphone Case,Electronics,258.54,5,0.0,PayPal,0.00
3204,2023-03-11,C230,Table Lamp,Home,34.56,1,0.05,PayPal,14.36
2139,2023-03-11,C990,Olive Oil,Groceries,14.38,3,0.15,Debit Card,13.96
2942,2023-03-12,C346,Laptop Stand,Electronics,425.69,5,0.0,PayPal,0.00
2677,2023-03-12,C744,Jeans,Apparel,22.07,4,0.05,Credit Card,12.33
1129,2023-03-12,C844,Winter Jacket,Apparel,84.17,2,0.2,Debit Card,5.00
2315,2023-03-12,C201,Jeans,Apparel,134.93,3,,Debit Card,0.00
2983,2023-03-12,C262,Office Chair,Home,192.48,4,,Credit Card,0.00
1657,2023-03-12,C568,External Hard Drive,Electronics,433.00,1,0.0,Credit Card,5.00
2892,2023-03-12,C983,Coffee Maker,Home,273.35,3,0.05,PayPal,0.00
3177,2023-03-12,C540,Dress Shirt,Apparel,149.07,3,0.1,Gift Card,0.00
3444,2023-03-12,C798,Smartphone Case,Electronics,499.16,4,0.0,Debit Card,0.00
1118,2023-03-13,C859,Coffee Maker,Home,49.04,2,0.0,PayPal,9.28
3232,2023-03-13,C579,Webcam,Electronics,61.83,1,0.05,Gift Card,14.71
2988,2023-03-13,C312,Rice,Groceries,27.30,3,0.05,Gift Card,6.95
3453,2023-03-13,C604,Sneakers,Apparel,40.57,1,0.1,Credit Card,14.46
1006,2023-03-13,C394,Almonds,Groceries,12.35,4,0.1,Debit Card,5.42
2388,2023-03-13,C576,Protein Powder,Fitness,94.87,4,0.05,PayPal,0.00
1277,2023-03-13,C144,Smartphone Case,Electronics,88.95,5,,Debit Card,0.00
2007,2023-03-14,C568,Webcam,Electronics,15.40,3,,Gift Card,3.51
2347,2023-03-14,C355,Olive Oil,Groceries,27.55,1,0.0,Gift Card,8.67
3362,2023-03-14,C511,Mechanical Keyboard,Electronics,304.31,4,0.05,PayPal,5.00
2856,2023-03-14,C652,Hat,Apparel,82.81,5,0.05,Gift Card,5.00
2621,2023-03-14,C327,Dumbbell Set,Fitness,27.11,5,0.0,Credit Card,0.00
3345,2023-03-15,C927,Kettlebell,Fitness,99.44,2,0.0,Debit Card,0.00
2616,2023-03-15,C986,Coffee Beans,Groceries,21.05,4,0.0,PayPal,13.36
2192,2023-03-15,C830,Mechanical Keyboard,Electronics,288.14,3,0.0,PayPal,0.00
2256,2023-03-15,C474,Cotton T-Shirt,Apparel,145.07,2,,Gift Card,5.00
3154,2023-03-15,C390,Water Bottle,Fitness,12.65,3,,Credit Card,10.26
1116,2023-03-15,C417,Bluetooth Speaker,Electronics,487.41,2,0.0,Credit Card,0.00
3435,2023-03-15,C303,Office Chair,Home,140.75,1,0.1,PayPal,0.00
3024,2023-03-15,C852,Throw Pillow,Home,247.58,2,0.0,Debit Card,0.00
2982,2023-03-16,C608,Jeans,Apparel,18.43,1,0.0,Debit Card,8.22
2134,2023-03-16,C281,Cereal,Groceries,21.83,3,,PayPal,9.94
2748,2023-03-16,C475,Tea Bags,Groceries,22.48,1,0.1,Credit Card,12.66
2458,2023-03-16,C695,Running Shoes,Apparel,111.44,3,0.0,PayPal,0.00
2239,2023-03-16,C968,Blender,Home,299.92,1,0.1,Gift Card,0.00
2959,2023-03-17,C631,Desk Lamp,Home,25.36,2,0.05,Debit Card,3.79
3497,2023-03-17,C941,Socks (3-Pack),Apparel,68.00,5,0.0,Gift Card,10.00
1589,2023-03-17,C236,Smartphone Case,Electronics,415.12,3,0.0,Debit Card,0.00
2511,2023-03-17,C912,Protein Powder,Fitness,198.45,1,0.0,PayPal,10.00
2745,2023-03-17,C776,Smart Watch,Electronics,390.56,1,0.1,Debit Card,0.00
1606,2023-03-17,C684,Gaming Monitor,Electronics,130.62,4,0.15,Credit Card,0.00
2454,2023-03-17,C193,Bookshelf,Home,166.83,5,0.0,PayPal,10.00
1441,2023-03-17,C565,Hat,Apparel,124.81,4,0.0,Credit Card,0.00
2005,2023-03-18,C122,Bluetooth Speaker,Electronics,93.68,5,0.0,PayPal,0.00
3450,2023-03-18,C436,Treadmill,Fitness,34.10,4,,Gift Card,0.00
2998,2023-03-18,C340,Tea Bags,Groceries,19.58,5,0.05,PayPal,10.34
1941,2023-03-18,C284,Mechanical Keyboard,Electronics,333.24,5,0.0,PayPal,10.00
2851,2023-03-18,C702,Running Shoes,Apparel,56.40,1,0.2,Gift Card,8.06
2153,2023-03-18,C507,Office Chair,Home,147.50,1,0.1,Gift Card,5.00
1435,2023-03-18,C797,Jump Rope,Fitness,118.35,3,0.15,PayPal,10.00
2771,2023-03-19,C676,Jump Rope,Fitness,119.09,3,0.2,Credit Card,0.00
2179,2023-03-19,C771,Gaming Monitor,Electronics,197.84,4,0.0,Credit Card,0.00
1658,2023-03-19,C672,Running Shoes,Apparel,94.22,4,0.0,PayPal,0.00
1940,2023-03-19,C598,Almonds,Groceries,8.68,4,0.0,Gift Card,12.70
2810,2023-03-19,C107,Smartphone Case,Electronics,331.47,5,0.0,PayPal,0.00
1135,2023-03-20,C926,Mug,Home,26.49,3,0.1,PayPal,7.75
1662,2023-03-20,C586,Foam Roller,Fitness,35.23,2,0.0,Gift Card,11.01
3274,2023-03-20,C877,Bluetooth Speaker,Electronics,405.05,1,0.0,Credit Card,5.00
3169,2023-03-20,C290,Smart Watch,Electronics,164.94,3,0.1,Gift Card,0.00
2122,2023-03-20,C638,Smartphone Case,Electronics,162.09,1,0.15,Credit Card,0.00
2753,2023-03-20,C270,Desk Lamp,Home,141.29,1,0.15,Credit Card,0.00
1174,2023-03-20,C676,Jump Rope,Fitness,174.82,3,0.0,Gift Card,0.00
1747,2023-03-20,C304,Webcam,Electronics,23.69,1,0.0,Credit Card,5.65
1805,2023-03-20,C252,Table Lamp,Home,84.83,1,0.0,Debit Card,10.83
2907,2023-03-20,C171,Wireless Mouse,Electronics,289.95,4,0.0,Debit Card,0.00
3301,2023-03-20,C463,Gaming Monitor,Electronics,142.74,2,0.05,PayPal,0.00
2551,2023-03-20,C717,Office Chair,Home,118.32,1,0.1,PayPal,5.00
1037,2023-03-21,C675,Dress Shirt,Apparel,88.02,2,0.0,PayPal,0.00
2195,2023-03-21,C274,Olive Oil,Groceries,18.85,5,0.0,Gift Card,10.78
2583,2023-03-21,C202,Smartphone Case,Electronics,122.37,5,0.0,PayPal,10.00
1312,2023-03-21,C969,Wall Art,Home,220.36,4,0.05,Credit Card,0.00
1401,2023-03-21,C189,Webcam,Electronics,496.93,2,0.05,Debit Card,10.00
2893,2023-03-21,C732,Sneakers,Apparel,49.55,4,,Gift Card,5.00
2406,2023-03-21,C209,Yoga Mat,Fitness,127.66,1,0.15,PayPal,0.00
1458,2023-03-21,C110,Office Chair,Home,18.41,1,0.05,PayPal,5.63
2639,2023-03-21,C343,Hat,Apparel,113.13,5,0.0,Debit Card,0.00
1160,2023-03-22,C918,Jump Rope,Fitness,13.81,3,0.0,Debit Card,13.66
1382,2023-03-22,C249,Bookshelf,Home,265.84,4,0.0,PayPal,0.00
2631,2023-03-22,C562,Laptop Stand,Electronics,214.95,1,0.0,PayPal,0.00
2269,2023-03-22,C780,Dress Shirt,Apparel,69.03,1,0.0,PayPal,13.86
1327,2023-03-22,C603,Oats,Groceries,11.09,4,0.05,Credit Card,9.58
2640,2023-03-22,C729,Desk Lamp,Home,44.21,3,0.05,Credit Card,0.00
3337,2023-03-22,C362,Water Bottle,Fitness,34.96,4,0.0,Credit Card,0.00
1977,2023-03-22,C566,Wireless Mouse,Electronics,336.36,4,0.0,PayPal,5.00
1972,2023-03-22,C849,Pasta,Groceries,10.94,4,0.0,Gift Card,9.22
3221,2023-03-22,C514,Cotton T-Shirt,Apparel,58.62,1,0.2,Debit Card,4.09
1470,2023-03-23,C396,Coffee Maker,Home,173.03,4,0.0,Gift Card,5.00
3152,2023-03-23,C875,Socks (3-Pack),Apparel,118.59,1,0.15,Credit Card,0.00
1635,2023-03-23,C445,Shorts,Apparel,41.74,5,0.0,PayPal,5.00
1137,2023-03-23,C669,Blender,Home,42.00,1,0.0,Credit Card,3.74
3370,2023-03-23,C259,Oats,Groceries,12.83,1,0.15,Gift Card,7.86
2828,2023-03-23,C650,Rug,Home,209.42,5,0.2,Gift Card,0.00
3375,2023-03-23,C354,Socks (3-Pack),Apparel,141.47,4,0.2,Debit Card,0.00
1032,2023-03-23,C322,Yoga Mat,Fitness,36.63,3,0.15,PayPal,0.00
2110,2023-03-23,C581,Wireless Mouse,Electronics,162.80,2,0.0,Gift Card,0.00
2064,2023-03-24,C229,Kettlebell,Fitness,14.55,2,0.0,Gift Card,13.85
2955,2023-03-24,C964,Rug,Home,28.85,4,0.2,Credit Card,0.00
1425,2023-03-24,C195,Water Bottle,Fitness,28.48,3,0.1,Gift Card,8.65
1176,2023-03-24,C439,Desk Lamp,Home,227.54,3,0.0,PayPal,0.00
2939,2023-03-24,C517,Bluetooth Speaker,Electronics,364.93,1,0.05,Gift Card,0.00
3277,2023-03-24,C347,Coffee Beans,Groceries,17.58,5,,Gift Card,12.07
1075,2023-03-25,C727,Webcam,Electronics,483.74,3,0.0,Credit Card,0.00
3457,2023-03-25,C791,Table Lamp,Home,149.87,3,0.0,Gift Card,0.00
1763,2023-03-25,C900,Sweater,Apparel,65.75,2,0.0,Gift Card,5.00
1090,2023-03-25,C891,Gym Bag,Fitness,107.05,5,0.1,PayPal,0.00
1460,2023-03-25,C753,Gaming Monitor,Electronics,52.33,5,0.05,Debit Card,5.00
2908,2023-03-25,C882,Dark Chocolate,Groceries,27.67,5,0.0,Credit Card,0.00
2912,2023-03-26,C923,Yoga Mat,Fitness,178.10,2,0.0,Debit Card,0.00
2010,2023-03-26,C836,Rug,Home,218.83,2,0.1,PayPal,10.00
2339,2023-03-26,C414,Mechanical Keyboard,Electronics,240.41,5,0.0,Gift Card,0.00
3276,2023-03-26,C386,Winter Jacket,Apparel,129.39,4,0.0,Gift Card,0.00
1201,2023-03-26,C205,Shorts,Apparel,52.86,1,0.0,PayPal,8.47
1702,2023-03-26,C398,Cotton T-Shirt,Apparel,82.48,2,,Credit Card,0.00
1300,2023-03-26,C364,Bluetooth Speaker,Electronics,341.69,2,0.0,PayPal,0.00
2228,2023-03-27,C174,Smartphone Case,Electronics,176.51,5,0.1,Gift Card,5.00
3133,2023-03-27,C346,Dumbbell Set,Fitness,11.98,5,0.05,Gift Card,6.69
1293,2023-03-27,C939,USB-C Cable,Electronics,225.10,2,0.15,PayPal,0.00
1759,2023-03-27,C812,Mug,Home,263.72,5,0.0,Credit Card,0.00
2734,2023-03-28,C618,Water Bottle,Fitness,76.37,2,0.1,PayPal,0.00
3298,2023-03-28,C973,Dress Shirt,Apparel,45.26,1,0.0,Credit Card,13.68
1574,2023-03-28,C922,External Hard Drive,Electronics,96.23,1,0.0,Credit Card,3.66
1087,2023-03-29,C601,Mechanical Keyboard,Electronics,164.14,4,0.15,Credit Card,0.00
3492,2023-03-29,C427,Gym Bag,Fitness,176.02,5,0.0,Gift Card,0.00
2246,2023-03-29,C167,USB-C Cable,Electronics,237.57,4,0.05,Debit Card,5.00
2715,2023-03-29,C106,External Hard Drive,Electronics,492.55,2,0.0,Credit Card,0.00
3302,2023-03-29,C961,USB-C Cable,Electronics,247.71,5,0.0,Gift Card,0.00
3207,2023-03-30,C407,Cotton T-Shirt,Apparel,24.99,1,0.0,Gift Card,11.63
2819,2023-03-30,C972,Socks (3-Pack),Apparel,84.68,5,0.2,Credit Card,5.00
2751,2023-03-30,C496,Jeans,Apparel,39.68,1,0.0,Debit Card,3.31
1974,2023-03-30,C644,Bluetooth Speaker,Electronics,442.47,4,0.0,PayPal,0.00
3069,2023-03-31,C779,Jeans,Apparel,38.16,2,0.0,Debit Card,7.19
2045,2023-03-31,C402,Dress Shirt,Apparel,15.40,3,0.05,Credit Card,4.49
2331,2023-03-31,C106,Shorts,Apparel,18.18,4,0.0,Debit Card,12.15
1552,2023-03-31,C855,Gaming Monitor,Electronics,254.09,1,0.0,PayPal,0.00
2247,2023-03-31,C928,Throw Pillow,Home,150.73,3,0.05,PayPal,10.00
2473,2023-03-31,C312,Laptop Stand,Electronics,208.50,2,0.15,Gift Card,0.00
2462,2023-03-31,C152,Oats,Groceries,19.07,4,0.0,Debit Card,5.17
2685,2023-03-31,C730,Dress Shirt,Apparel,119.23,5,,Gift Card,0.00
3226,2023-03-31,C926,Wireless Mouse,Electronics,112.83,4,0.0,Gift Card,5.00
1461,2023-04-01,C812,Smart Watch,Electronics,238.81,1,0.15,PayPal,5.00
1613,2023-04-01,C601,Dress Shirt,Apparel,76.70,5,0.0,Gift Card,5.00
2756,2023-04-01,C730,Dress Shirt,Apparel,143.92,5,0.05,PayPal,0.00
1807,2023-04-01,C219,USB-C Cable,Electronics,324.29,5,0.05,Gift Card,0.00
1464,2023-04-02,C603,External Hard Drive,Electronics,386.67,2,0.0,Gift Card,5.00
1165,2023-04-02,C126,Smart Watch,Electronics,488.76,4,0.0,Gift Card,0.00
1501,2023-04-02,C443,Desk Lamp,Home,161.70,3,0.0,PayPal,0.00
1904,2023-04-02,C991,Running Shoes,Apparel,79.85,4,0.15,Debit Card,0.00
2608,2023-04-03,C905,Rice,Groceries,24.02,5,0.0,PayPal,5.00
2051,2023-04-03,C145,Bookshelf,Home,46.11,5,0.05,Debit Card,0.00
2245,2023-04-03,C147,Shorts,Apparel,111.15,2,0.0,Debit Card,0.00
2615,2023-04-03,C987,Protein Powder,Fitness,86.62,2,0.0,Debit Card,0.00
2886,2023-04-03,C432,USB-C Cable,Electronics,318.18,3,0.05,Credit Card,5.00
2909,2023-04-03,C502,Jeans,Apparel,96.28,1,0.05,Gift Card,7.01
3120,2023-04-03,C800,Coffee Maker,Home,42.13,1,0.0,PayPal,13.86
3075,2023-04-04,C485,Dress Shirt,Apparel,84.74,2,0.0,Credit Card,0.00
3267,2023-04-04,C512,Coffee Maker,Home,144.80,2,0.1,Debit Card,10.00
1718,2023-04-04,C631,Shorts,Apparel,15.76,5,0.0,Gift Card,8.19
1279,2023-04-04,C321,Sneakers,Apparel,131.42,2,0.0,Debit Card,5.00
1833,2023-04-04,C152,Dress Shirt,Apparel,33.87,1,0.05,Credit Card,6.48
1890,2023-04-05,C259,Wireless Mouse,Electronics,306.05,2,0.0,Gift Card,0.00
1927,2023-04-05,C925,Smart Watch,Electronics,427.34,2,0.0,Gift Card,0.00
3108,2023-04-06,C404,Hat,Apparel,112.45,3,0.1,Gift Card,0.00
3187,2023-04-06,C221,Cotton T-Shirt,Apparel,13.24,1,0.1,Debit Card,12.84
